,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,hcollect_method_id,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,hwm_label,files,height_above_gnd,hwm_notes,uncertainty,hwm_uncertainty,peak_summary_id,elev_m
129,31.050545,-81.445938,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Robert Forde,Robert Forde,GAGLY18061,FAA Beacon Station. Call Gary Holloway 404-277-5142 for combination to get into gate. Call Noel Jensen as last resort if Gary is unreachable. See photos for business card.,,,GA,Glynn County,,No,31.050545,-81.445938,16608,Fancy Bluff Creek,18061,135,5,1,Seed line on post next to propane take. Flagged with orange tape.,31.050545,-81.445938,2016-10-12T04:00:00,6.62,2,6,N/A,,6,3,Coastal,2016-10-10T04:00:00,0.0,2,1592,1592,no_label,[],0.85,,0.06,0.04,,2.017776
130,31.76442,-81.28,Matthew October 2016,Vegetation line,Fair: +/- 0.20 ft,,,,Stake,Phone/Car GPS,NAD83,Timothy Pojunas,Brian McDowell,GALIB18059,"behind 3229 Morris Rd, 500 feet south of boat ramp (south of large empty house)",,,GA,Liberty County,,No,31.76442,-81.28,16609,Medway River,18059,135,4,3,stake in ground behind 3229 Morris Rd,31.76442,-81.28,2016-10-12T04:00:00,6.59,,,N/A,,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1723,1724,no_label,[],0.0,,0.12,0.2,,2.008632
131,33.57286,-79.00383,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR18062,430 Dogwood Drive South,,,SC,Horry County,,No,33.573,-79.00383,16610,Murrells Inlet,18062,135,5,2,NE facing outside wall at 430 Dogwood drive South. Mark transferred from inside garage to outside wall.,33.57286,-79.00383,2016-10-15T00:00:00,7.2,2,6,N/A,,4,1,Coastal,2016-10-11T00:00:00,0.0,2,1381,1381,no_label,[],2.16,Leveled mark out to stake in the yard with line level.,0.0854,0.1,,2.19456
132,31.02918,-81.5301,Matthew October 2016,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Samantha Kephart,Samantha Kephart,GACAM18063,"Stake in ground along west bound side of Dover Bluff Road near intersection of Piney Bluff Rd. and Dover Bluff Rd. 10 feet away from yellow ""caution curve ahead"" road sign.",,,GA,Camden County,,No,31.02918,-81.5301,16611,Honey Creek Trib,18063,135,2,5,"Stake in ground along west bound side of Dover Bluff Road near intersection of Piney Bluff Rd. and Dover Bluff Rd. 10 feet away from yellow ""caution curve ahead"" road sign.",31.02918,-81.5301,2016-10-11T04:00:00,7.31,2,6,N/A,,7,3,Coastal,2016-10-10T04:00:00,0.0,2,1719,1719,no_label,[],0.0,Surveyed on stake.,0.04,,,2.228088
133,36.00917,-75.70389,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,Level Gun,Bryce McClenney,Nail,Phone/Car GPS,NAD83,Taylor Calloway,Dennis Adams,NCDAR18064,Shack across from Colington United Methodist,,,NC,Dare County,,No,36.00917,-75.70389,16613,Albemarle Sound - Kitty Hawk Bay,18064,135,5,2,Seed line on South facing side of shack across from colington umc. 0.7ft above dock marked by nail with green washer and pink flagging.,36.00917,-75.70389,2016-10-14T04:00:00,3.4,2,2,N/A,1814,5,3,Coastal,2016-10-11T04:00:00,0.0,2,1578,1736,no_label,[],0.7,originally used avg of GNSS runs over BM but adjusted to reflect levels from elevation published of benchmark used,0.01,,,1.0363200000000001
134,33.91612,-78.02287,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,,Laura LaPolice,NCBRU18067,"Frying Pan Restaurant
NC-BRU-404",,,NC,Brunswick County,,No,33.91612,-78.02287,16614,Intracoastal Waterway/Cape Fear,18067,135,5,2,"Seed line on Frying Pan restaurant stucco siding facing Yacht Basin Dr, near elevator",33.91612,-78.02287,2016-10-13T04:00:00,5.2,2,6,N/A,2050,4,3,Coastal,2016-10-11T04:00:00,0.0,2,,1598,no_label,[],1.0,,0.122,0.1,,1.5849600000000001
135,31.73425,-81.23864,Matthew October 2016,Vegetation line,Fair: +/- 0.20 ft,,,,Stake,Phone/Car GPS,NAD83,Timothy Pojunas,Brian McDowell,GALIB18066,"Behind 166 Deloach Rd, 1 foot landward from seawall",,,GA,Liberty County,,No,31.73425,-81.23864,16616,Medway River,18066,135,4,3,"behind 166 Deloach Rd, near destroyed pier",31.73425,-81.23864,2016-10-12T04:00:00,6.97,,,N/A,,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1723,1724,no_label,[],0.0,,0.12,0.2,,2.124456
136,34.6839954,-77.11415175,Matthew October 2016,Vegetation line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Handheld GPS,NAD83,Bobby Connor,Bobby Connor,NCONS18071,"Nancy Lee Fishing Center, Cedar Point Blvd. Hwy 24",,,NC,Onslow County,,No,34.6839954,-77.11415175,16618,White Oak River/Bogue Sound,18071,135,4,3,Spike with flag in debris wash line on the south side of the property near the boat docks. ~40 from the south side of the building.,34.6839954,-77.11415175,2016-10-14T04:00:00,3.7,2,6,N/A,1938,6,1,Coastal,2016-10-11T04:00:00,0.0,2,1737,1737,no_label,[],0.0,,0.23,0.2,,1.12776
137,33.7134,-78.85369,Matthew October 2016,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Philip Habermehl,Lynn Torak,SCHOR18074,RESIDENCE 3800 NORTH OCEAN BLVD,,,SC,Horry County,,No,33.7134,-78.85369,16620,ATLANTIC OCEAN,18074,135,5,4,SOUTHEAST INTERIOR CORNER OF VERTICAL SUPPORT OF GAZEEBO. CONFIRMED ELEVATION BY INTERIOR SEEDLINE,33.7134,-78.85369,2016-10-20T04:00:00,10.1,2,6,N/A,,4,3,Coastal,2016-10-11T04:00:00,0.0,2,1600,1749,no_label,[],1.93,"GPS leveled out 25 feet from HWM, set on top of stake.",0.0317,0.25,,3.07848
138,30.75278,-81.65812,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Paul Ankcorn,Paul Ankcorn,GACAM18075,319 Lanier Ave.,,,GA,Camden County,,No,30.75278,-81.65812,16621,St Mary's River,18075,135,5,2,Marker line drawn on ds side of stucco wall of property line.,30.75278,-81.65812,2016-10-12T04:00:00,5.0,2,6,N/A,,4,3,Riverine,2016-10-11T04:00:00,1.0,2,873,873,no_label,[],1.2,a flagged stake is set nearby for location,0.07,0.1,,1.524
139,36.01417,-75.71111,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Phone/Car GPS,NAD83,Taylor Calloway,Dennis Adams,NCDAR18072,116 Knight Court,,,NC,Dare County,,No,36.01417,-75.71111,16622,Albemarle Sound - Kitty Hawk Bay,18072,135,2,3,Debris line in northeast corner of 116 Knight Court marked by stake and pink flagging.,36.01417,-75.71111,2016-10-14T04:00:00,3.9,2,6,N/A,1815,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1578,1736,no_label,[],0.0,,0.06,,,1.18872
140,33.58153,-78.99658,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR18076,516 North Dogwood,,,SC,Horry County,,No,33.58153,-78.99658,16624,Murrells Inlet,18076,135,5,2,On stairs located on SE corner of house at 516 N. Dogwood (under stairs),33.58153,-78.99658,2016-10-16T00:00:00,7.0,2,6,N/A,,4,1,Coastal,2016-10-11T00:00:00,0.0,2,1381,1381,no_label,[],2.28,,0.0284,0.1,,2.1336
141,34.68532096,-77.1154347,Matthew October 2016,Vegetation line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Nail and HWM tag,Handheld GPS,NAD83,Bobby Connor,Bobby Connor,NCONS18078,Clyde Phillips Seafood Market Hwy 24,,,NC,Onslow County,,No,34.68532096,-77.1154347,16626,White Oak River/Pogue Sound,18078,135,4,3,Stake with flag on the south side of the fish market building near water lines coming from the earth surface.,34.68532096,-77.1154347,2016-10-14T04:00:00,4.1,2,6,N/A,1939,6,1,Coastal,2016-10-11T04:00:00,0.0,2,1737,1737,no_label,[],0.0,,0.23,0.2,,1.24968
142,32.214813,-80.84849,Matthew October 2016,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Noel Hurley,Noel Hurley,SCBEA18079,"272 Alljoy Road Bluffton, SC",,,SC,Beaufort County,,No,32.214813,-80.84849,16627,May River,18079,135,2,2,"Stake in ground at 272 Alljoy Road, across from boat landing",32.214813,-80.84849,2016-10-16T04:00:00,7.94,2,6,N/A,,7,3,Riverine,2016-10-10T04:00:00,1.0,2,1501,1501,no_label,[],0.0,surveyed directly over High water mark.,0.0777,0.1,,2.420112
143,32.214585,-80.847866,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Noel Hurley,Noel Hurley,SCBEA18081,"274 Alljoy Road Bluffton, SC",,,SC,Beaufort County,,No,32.214585,-80.847866,16628,May River,18081,135,5,1,located on the right side of residence towards the bottom  of the house when looking at the front.,32.214585,-80.847866,2016-10-16T04:00:00,8.399,2,6,N/A,,4,3,Riverine,2016-10-10T04:00:00,1.0,2,1501,1501,no_label,[],0.6,"HWM is very low, below the berm that is located between the front of house and the water body.  It is located in a spot where water would pool up during a rain event. It is questionable whether or not the mark came from storm surge or pooled up precipitation. Mark was moved to a stake and surveyed.",0.0777,0.05,,2.5600152
144,36.02111,-75.71111,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Taylor Calloway,Dennis Adams,NCDAR18080,Table near power pole behind Green house,,,NC,Dare County,,No,36.02111,-75.71111,16630,Albemarle Sound - Kitty Hawk Bay,18080,135,5,3,Behind green house on northeast leg of table in northern part of yard beside large trailer full of crab pots. Near crab shedders. Marked with sharpie line and pink flagging.,36.02111,-75.71111,2016-10-14T04:00:00,3.1,2,6,N/A,1816,4,3,Coastal,2016-10-11T04:00:00,0.0,2,1578,1736,no_label,[],0.65,,0.06,,,0.94488
145,33.58739,-78.99283,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR18084,220 Seabreeze Drive residence,,,SC,Horry County,,No,33.58739,-78.99283,16631,Murrells Inlet,18084,135,5,1,Mark behind bushes of Apartment 220-1 at 220 Seabreeze Drive,33.58739,-78.99283,2016-10-16T00:00:00,7.0,2,6,N/A,,4,1,Coastal,2016-10-11T00:00:00,0.0,2,1381,1381,no_label,[],1.68,,0.0284,0.05,,2.1336
146,31.170405,-81.408724,Matthew October 2016,Debris,Excellent: +/- 0.05 ft,,,,Other (Note in Description box),Phone/Car GPS,NAD83,Marcie Cruz,Ahmed Rhoni-Aref,GAGLY18083,debris line on block building at st simons marina,,,GA,Glynn County,,No,31.170405,-81.408724,16633,atlantic,18083,135,2,1,debris line on block building between two restroom doors. sharpie line. flagging ran from just right of mark to corner of building.,31.170405,-81.408724,2016-10-13T04:00:00,6.5,,,N/A,,9,3,Coastal,2016-10-11T04:00:00,0.0,2,1711,1716,no_label,[],0.54,abundant per land owner flagged marked was due to plugged storm drain not storm surge.,0.13,0.03,,1.9812
147,32.23197,-80.882273,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Noel Hurley,Noel Hurley,SCBEA18093,"End of Buckpoint Road on Buckpoint Isalnd (small island at end of road), walk to end of the isle on left, yellow garage, on front near spigot",,,SC,Beaufort County,,No,32.23197,-80.882273,16640,May River,18093,135,5,1,End of Buckpoint Road on Buckpoint Island on left of yellow garage,32.23197,-80.882273,2016-10-16T04:00:00,7.606,2,6,N/A,,4,3,Riverine,2016-10-11T04:00:00,1.0,2,1501,1501,no_label,[],0.35,Strung line level out to stake in yard. Ran RTN on stake to get elevation.,0.0777,0.05,,2.3183088
148,36.02222,-75.72667,Matthew October 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Taylor Calloway,Dennis Adams,NCDAR18092,House 133 Clipper Court,,,NC,Dare County,,No,36.02222,-75.72667,16642,Albemarle Sound - Kitty Hawk Bay,18092,135,5,3,Seed line marked by sharpie line just below first step on stairway on house 133 of Clipper court,36.02222,-75.72667,2016-10-14T04:00:00,5.0,2,6,N/A,1817,4,3,Coastal,2016-10-11T04:00:00,1.0,2,1578,1736,no_label,[],0.45,,0.06,,,1.524
149,32.432275,-80.675292,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Noel Hurley,Noel Hurley,SCBEA18097,Drain near Park/Marina near corner of Bay and Church Streets,,,SC,Beaufort County,,No,32.432275,-80.675292,16644,Beaufort River,18097,135,5,1,On face of drain near marina about 500 feet west of park on battery near corner of Bay and Church Street,32.432275,-80.675292,2016-10-17T04:00:00,4.229,2,6,N/A,,4,3,Riverine,2016-10-10T04:00:00,1.0,2,1501,1501,no_label,[],,surveyed directly over high water mark. had to transfer mark  to stake using 7ft level. surveyed on stake.,0.123,0.05,,1.2889992000000001
150,32.407932,-80.677251,Matthew October 2016,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Noel Hurley,Noel Hurley,SCBEA18099,144 Spanish Point Drive,,,SC,Beaufort County,,No,32.407932,-80.677251,16647,Beaufort River,18099,135,2,2,144 Spanish Point Road debris line in back yard near edge of property,32.407932,-80.677251,2016-10-18T04:00:00,7.592,2,6,N/A,,7,3,Riverine,2016-10-11T04:00:00,1.0,2,1501,1501,no_label,[],0.0,surveyed on stake directly over HWM.,0.1093,0.1,,2.3140416
151,33.58872,-78.98836,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Andy Caldwell,Andy Caldwell,SCHOR18101,"1521 Hawes Avenue, Unit #6 residence (lat long plots on 152 Hawes Avenue in Google Mapps, WFF)",,,SC,Horry County,,No,33.58872,-78.98836,16649,Atlantic Ocean,18101,135,5,1,Backside of car part utility room at unit #6: 1521 Hawes Avenue,33.58872,-78.98836,2016-10-17T04:00:00,8.3,2,6,N/A,,4,1,Coastal,2016-10-11T04:00:00,0.0,2,1381,1381,no_label,[],1.27,Level notes are included in survey data sheet,0.0434,0.05,,2.5298400000000005
152,36.0086,-75.7279,Matthew October 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,NAD83,Taylor Calloway,Dennis Adams,NCDAR18103,127 Sir Hart Court,,,NC,Dare County,,No,36.0086,-75.7279,16651,Albemarle Sound,18103,135,5,2,"Seed line marked by sharpie and pink flagging on southern end of fence behind green house, 127 Sir Hart Court.",36.0086,-75.7279,2016-10-14T04:00:00,3.3,2,6,N/A,1818,4,3,Coastal,2016-10-11T04:00:00,1.0,2,1578,1736,no_label,[],0.25,,0.06,,,1.00584
153,34.21792,-77.79758,Matthew October 2016,Debris,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Bryce McClenney,Paint,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Chris Charles,NCNEW18104,Sidewalk on south side of west Salisbury Rd,,,NC,New Hanover County,,No,34.21792,-77.79758,16652,Atlantic Intracoastal Waterway,18104,135,2,2,"Rebar in ground on south side of W. Salisbury Rd, approx. 100 ft. west of pump station.",34.21792,-77.79758,2016-10-16T04:00:00,5.1,2,6,N/A,1913,3,1,Coastal,2016-10-11T04:00:00,1.0,4,1730,1730,no_label,[],0.11,4FT LEVEL TO STAKE.,0.09,0.1,,1.5544799999999999
154,34.21781,-77.812,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Tape,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Chris Charles,NCNEW18106,South side of Eastwood Rd. Bridge,,,NC,New Hanover County,,No,34.21781,-77.812,16654,Atlantic Intracoastal Waterway,18106,135,2,3,Rebar driven into ground on south side of Eastwood Rd. bridge.,34.21781,-77.812,2016-10-16T04:00:00,5.4,2,6,N/A,1914,2,1,Coastal,2016-10-11T04:00:00,1.0,4,1730,1730,no_label,[],0.262,,0.09,0.2,,1.6459200000000003
155,34.19978,-77.82658,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Tape,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Chris Charles,NCNEW18107,North side of Towles Rd.,,,NC,New Hanover County,,No,34.19978,-77.82658,16655,Atlantic Intracoastal Waterway,18107,135,2,3,"Debris line on Towles Rd. Wooden with nail and HWM disk. Nail at elevation of debris line. This mark is on the North side of the road, and the Eastmost of the two HWMs at this site.",34.19978,-77.82658,2016-10-16T04:00:00,3.2,2,6,N/A,1915,2,1,Coastal,2016-10-11T04:00:00,0.0,4,1730,1730,no_label,[],0.8,"THIS IS HWM ""A""",0.09,0.2,,0.9753600000000001
156,34.19978,-77.82658,Matthew October 2016,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Handheld GPS,WGS84 (from Digital Map),Chris Charles,Dominick Antolino,NCNEW18107,North side of Towles Rd.,,,NC,New Hanover County,,No,34.19978,-77.82658,16656,Atlantic Intracoastal Waterway,18107,135,2,3,"On the north side of Towles road, this is the westernmost HWM at this location. The head of the nail represents the elevation of the HWM.",34.19978,-77.82658,2016-10-16T04:00:00,3.2,2,6,N/A,1916,7,1,Coastal,2016-10-11T04:00:00,0.0,4,1730,1731,no_label,[],0.7,"THIS IS HWM ""B""",0.09,0.2,,0.9753600000000001
157,33.724,-78.84037,Matthew October 2016,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Phone/Car GPS,NAD83,Philip Habermehl,Lynn Torak,SCHOR18108,PUBLIC BEACH ACCESS AT 5200 NORTH OCEAN BLVD,,,SC,Horry County,,No,33.724,-78.84037,16657,ATLANTIC OCEAN,18108,135,5,4,SOUTH SIDE OF BOARD WALK TO OCEAN FROM PUBLIC PARKING. LOCATED ON FOURTH SECTION BETWEEN VERTICAL RAILS,33.724,-78.84037,2016-10-20T04:00:00,9.2,2,6,N/A,,6,3,Coastal,2016-10-11T04:00:00,0.0,2,1600,1749,no_label,[],0.74,SC-HOR-0707A,0.0317,0.4,,2.80416
158,32.770411,-79.930536,Matthew October 2016,Mud,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Robert Herlong,Robert Herlong,SCCHA18111,"Residential House under renovation at 1 Meeting Street, the ground floor has a glass front with a glass door centrally located facing South Battery Street. An excellent mud line was marked using an ink marker",,,SC,Charleston County,,No,32.770411,-79.930536,16659,Atlantic Ocean,18111,135,1,1,"Residential House under renovation at 1 Meeting Street, the front of the house on the ground floor has a glass front with a glass door centrally located with a mud line.",32.770411,-79.930536,2016-10-20T04:00:00,6.7,2,6,N/A,,4,3,Riverine,2016-10-11T04:00:00,1.0,2,1734,1734,no_label,[],1.83,,0.0209,,,2.04216
159,36.00472,-75.72583,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Bryce McClenney,Stake,Phone/Car GPS,NAD83,Taylor Calloway,Bryce McClenney,NCDAR18109,108 King Edward Ct,,,NC,Dare County,,No,36.00472,-75.72583,16660,Albemarle Sound,18109,135,2,4,Debris line marked with stake and pink flagging at 108 King Edward Court. In the W Northwestern corner of yard 30 ft from water. Mark is near the boundary of lot 19,36.00472,-75.72583,2016-10-31T04:00:00,5.0,2,6,N/A,1819,7,3,Coastal,2016-10-14T04:00:00,1.0,2,1578,13,no_label,[],0.0,,0.06,,,1.524
160,33.87333,-78.49528,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Bryce McClenney,Marker,Phone/Car GPS,WGS84 (from Digital Map),,Gregg Hileman,NCBRU18112,A seed line was found inside an (outside) shower facility. It is located on bottom floor of a residence.,,,NC,Brunswick County,,No,33.87333,-78.49528,16661,Atlantic Ocean,18112,135,5,1,A sharpie mark on outside of door frame above a hinge. The shower was protected from adjacent high velocity.,33.87333,-78.49528,2016-10-13T05:00:00,7.1,2,6,N/A,2051,4,3,Coastal,2016-10-11T05:00:00,0.0,4,,910,no_label,[],1.83,The mark was measured from the top of the concrete floor. Level III survey.,0.06,0.05,,2.16408
161,32.790139,-79.925359,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Robert Herlong,Robert Herlong,SCCHA18114,Fort Sumter National Monument Visitors Center southeast lawn near the retaining wall,,,SC,Charleston County,,No,32.790139,-79.925359,16663,Atlantic,18114,135,2,4,Located on the most southeastern side of the southeast lawn of the Fort Sumter National Monument Visitors Center near the retaining wall,32.790139,-79.925359,2016-10-20T04:00:00,7.5,2,6,N/A,,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1734,1734,no_label,[],,HWM was cleaned up. Could not verify if the stake elevation matched up with the debris line. Surveyed directly on stake.,0.0016,,,2.286
162,32.789662,-79.926875,Matthew October 2016,Seed line,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Nathan Matthews,Nathan Matthews,SCCHA18115,Shrub barrier along Concord st.,,,SC,Charleston County,,No,32.789662,-79.926875,16664,Atlantic,18115,135,5,4,Shrub wall between Fort Sumter visitor center and dockside condos.  60ft south of Fort Sumter entrance.,32.789662,-79.926875,2016-10-20T04:00:00,6.0,2,6,N/A,,4,3,Riverine,2016-10-11T04:00:00,0.0,2,1735,1735,no_label,[],1.2,Possibly could be fresh water storm water line due to backed up drains.,0.0209,,,1.8288000000000002
163,32.775316,-79.92591,Matthew October 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Phone/Car GPS,NAD83,Robert Herlong,Robert Herlong,SCCHA18116,Charleston Harbor Pilots Office Building (Charleston Pilots),,,SC,Charleston County,,No,32.775316,-79.92591,16665,Atlantic,18116,135,5,1,The entrance to the Charleston Pilots office is a brick pillar with a brass address tablet. Opposite side of the pillar is an electric lift access gate with an ink marker line. The seed line was located inside of the electric lift gate housing. The ink mark was measured from the curb to the seed line.,32.775316,-79.92591,2016-10-20T04:00:00,6.4,2,6,N/A,,4,3,Coastal,2016-10-11T04:00:00,1.0,2,1734,1734,no_label,[],0.41,,0.0209,,,1.9507200000000002
164,32.790276,-79.925438,Matthew October 2016,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,,Stake,Phone/Car GPS,NAD83,Robert Herlong,Robert Herlong,SCCHA18118,Fort Sumter National Monument Visitors Center southeast lawn near retaining wall,,,SC,Charleston County,,No,32.790276,-79.925438,16667,Atlantic,18118,135,2,4,Located at the Fort Sumter National Monument Visitors Center southeast lawn near the retaining wall on the north side of the lawn(visitors center side of the lawn).,32.790276,-79.925438,2016-10-20T04:00:00,7.2,2,6,N/A,,7,3,Coastal,2016-10-11T04:00:00,0.0,2,1734,1734,no_label,[],0.0,"Debris line cleaned. Surveyed on stake. Could not verify accurracy of stake elevation compared to HWM. Also set up under tree, and a 2.25 meter rod height gave poor values so the second blunder was a 1.000 meter shot.",0.0016,,,2.19456
